id	simp	current_unit	manifest_old_unit	manifest_new_unit	tag	resolution	old_unit_matches_current
L7-1496	交流		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1497	交涉		b79-m2	b7-politics-diplomacy		id_mismatch_no_simp	no
L7-1498	交通工具		b79-m2	b7-tech-transport		not_found	no
L7-1499	交往		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1500	交易		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1501	娇气		b79-m2	b7-social-behavior		not_found	no
L7-1502	骄傲		b79-m2	b7-social-emotions		not_found	no
L7-1503	焦点		b79-m2	b7-culture-media		id_mismatch_no_simp	no
L7-1504	焦急	b79-m4-meetings-discussion	b79-m2	b7-social-emotions		simp_fallback	no
L7-1505	焦虑		b79-m2	b7-social-emotions		not_found	no
L7-1506	胶带		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1507	胶卷		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1508	胶水		b79-m2	b7-general-formal		not_found	no
L7-1509	侥幸		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1510	角度		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1511	角落	b79-m4-meetings-discussion	b79-m2	b7-general-formal		simp_fallback	no
L7-1512	搅拌	b79-m4-meetings-discussion	b79-m2	b7-tech-science		simp_fallback	no
L7-1513	缴纳	b79-m4-meetings-discussion	b79-m2	b7-finance-business	polite	simp_fallback	no
L7-1514	狡猾		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1515	矫正		b79-m2	b7-health-medical		id_mismatch_no_simp	no
L7-1516	脚步		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1517	脚印		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1518	叫好	b79-m4-meetings-discussion	b79-m2	b7-culture-arts		simp_fallback	no
L7-1519	叫唤		b79-m2	b7-social-nuance		not_found	no
L7-1520	较量	b79-m4-meetings-discussion	b79-m2	b7-politics-military		simp_fallback	no
L7-1521	阶层		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1522	阶段		b79-m2	b7-academic-logic		not_found	no
L7-1523	结伴		b79-m2	b7-social-nuance		not_found	no
L7-1524	结合		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1525	结局	b79-m4-meetings-discussion	b79-m2	b7-culture-media		simp_fallback	no
L7-1526	结论		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1527	结算		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1528	结晶		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1529	结果		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1530	结实		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1531	结构		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1532	结业		b79-m2	b7-academic-work	polite	id_mismatch_no_simp	no
L7-1533	结余		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1534	结账		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1535	截止		b79-m2	b7-academic-logic		not_found	no
L7-1536	节奏		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1537	杰出		b79-m2	b7-social-virtues	polite	not_found	no
L7-1538	杰作		b79-m2	b7-culture-arts		not_found	no
L7-1539	截断		b79-m2	b7-academic-logic		not_found	no
L7-1540	截止日期		b79-m2	b7-finance-business		not_found	no
L7-1541	捷报		b79-m2	b7-politics-military		not_found	no
L7-1542	捷径		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1543	揭发	b79-m4-meetings-discussion	b79-m2	b7-politics-legal		simp_fallback	no
L7-1544	揭露	b79-m4-meetings-discussion	b79-m2	b7-politics-society		simp_fallback	no
L7-1545	揭幕		b79-m2	b7-politics-diplomacy	polite	id_mismatch_no_simp	no
L7-1546	节奏感		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1547	姐姐		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1548	解决		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1549	解放		b79-m2	b7-politics-society		not_found	no
L7-1550	解雇	b79-m4-meetings-discussion	b79-m2	b7-finance-business		simp_fallback	no
L7-1551	解渴		b79-m2	b7-health-lifestyle		id_mismatch_no_simp	no
L7-1552	解理		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1553	解散	b79-m4-meetings-discussion	b79-m2	b7-politics-society		simp_fallback	no
L7-1554	解释		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1555	解说		b79-m2	b7-culture-media		not_found	no
L7-1556	解体		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1557	解脱		b79-m2	b7-social-emotions		not_found	no
L7-1558	金额		b79-m2	b7-finance-business		not_found	no
L7-1559	金牌		b79-m2	b7-culture-sports		id_mismatch_no_simp	no
L7-1560	金融		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1561	金色		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1562	津贴		b79-m2	b7-finance-business		not_found	no
L7-1563	紧逼		b79-m2	b7-politics-military		not_found	no
L7-1564	紧凑	b79-m4-meetings-discussion	b79-m2	b7-academic-logic		simp_fallback	no
L7-1565	紧急		b79-m2	b7-general-formal		not_found	no
L7-1566	紧密		b79-m2	b7-academic-logic		not_found	no
L7-1567	紧迫		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1568	紧缺		b79-m2	b7-finance-business		not_found	no
L7-1569	谨慎		b79-m2	b7-social-behavior	polite	not_found	no
L7-1570	进展		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1571	近海		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1572	近来		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1573	晋级		b79-m2	b7-culture-sports		not_found	no
L7-1574	浸		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1575	禁令		b79-m2	b7-politics-legal		id_mismatch_no_simp	no
L7-1576	精彩		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1577	精确		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1578	精神		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1579	精通		b79-m2	b7-social-work		not_found	no
L7-1580	精细		b79-m2	b7-tech-science		not_found	no
L7-1581	精益求精		b79-m2	b7-idioms-formal		id_mismatch_no_simp	no
L7-1582	景气		b79-m2	b7-finance-business		not_found	no
L7-1583	景色		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1584	敬而远之		b79-m2	b7-idioms-behavior		not_found	no
L7-1585	敬礼	b79-m4-negotiation	b79-m2	b7-politics-military	polite	simp_fallback	no
L7-1586	敬佩		b79-m2	b7-social-emotions	polite	not_found	no
L7-1587	敬业		b79-m2	b7-social-work	polite	id_mismatch_no_simp	no
L7-1588	境界		b79-m2	b7-academic-logic		not_found	no
L7-1589	静态		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1590	竞争		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1591	纠纷		b79-m2	b7-politics-legal		id_mismatch_no_simp	no
L7-1592	纠正		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1593	拘留		b79-m2	b7-politics-legal		id_mismatch_no_simp	no
L7-1594	居然		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1595	局面		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1596	局部	b79-m4-negotiation	b79-m2	b7-academic-logic		simp_fallback	no
L7-1597	局势		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1598	局限		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1599	剧本		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1600	剧烈		b79-m2	b7-academic-logic		not_found	no
L7-1601	剧目		b79-m2	b7-culture-arts		not_found	no
L7-1602	巨额		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1603	巨大		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1604	巨头		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1605	具备		b79-m2	b7-academic-logic		not_found	no
L7-1606	具体		b79-m2	b7-academic-logic		not_found	no
L7-1607	具有		b79-m2	b7-academic-logic		not_found	no
L7-1608	剧院		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1609	据悉		b79-m2	b7-culture-media		id_mismatch_no_simp	no
L7-1610	距离		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1611	拒绝		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1612	俱乐部		b79-m2	b7-social-culture		not_found	no
L7-1613	捐款		b79-m2	b7-social-culture	polite	id_mismatch_no_simp	no
L7-1614	捐献		b79-m2	b7-social-culture	polite	id_mismatch_no_simp	no
L7-1615	决策		b79-m2	b7-finance-business		not_found	no
L7-1616	绝望		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1617	军事		b79-m2	b7-politics-military		id_mismatch_no_simp	no
L7-1618	均匀		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1619	军队		b79-m2	b7-politics-military		not_found	no
L7-1620	军港		b79-m2	b7-politics-military		not_found	no
L7-1621	军火		b79-m2	b7-politics-military		not_found	no
L7-1622	军衔		b79-m2	b7-politics-military		id_mismatch_no_simp	no
L7-1623	军营		b79-m2	b7-politics-military		id_mismatch_no_simp	no
L7-1624	军种		b79-m2	b7-politics-military		not_found	no
L7-1625	刊登	b79-m4-negotiation	b79-m2	b7-culture-media		simp_fallback	no
L7-1626	堪称	b79-m4-negotiation	b79-m2	b7-academic-logic	polite	simp_fallback	no
L7-1627	扛		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1628	抗议		b79-m2	b7-politics-society		not_found	no
L7-1629	考卷		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1630	考察		b79-m2	b7-tech-science		not_found	no
L7-1631	考虑		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1632	拷贝		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1633	颗粒		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1634	克服		b79-m2	b7-social-virtues		id_mismatch_no_simp	no
L7-1635	课题		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1636	可观		b79-m2	b7-finance-business		not_found	no
L7-1637	可靠		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1638	可怜		b79-m2	b7-social-emotions		not_found	no
L7-1639	可燃		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1640	可喜		b79-m2	b7-social-emotions		not_found	no
L7-1641	渴望		b79-m2	b7-social-emotions		not_found	no
L7-1642	可笑		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1643	克制		b79-m2	b7-social-virtues		id_mismatch_no_simp	no
L7-1644	客户		b79-m2	b7-finance-business	polite	id_mismatch_no_simp	no
L7-1645	肯定		b79-m2	b7-academic-logic		not_found	no
L7-1646	空白	b79-m4-formal-writing	b79-m2	b7-academic-logic		simp_fallback	no
L7-1647	空间		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1648	空军		b79-m2	b7-politics-military		not_found	no
L7-1649	空旷		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1650	空虚		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1651	恐怖		b79-m2	b7-politics-society		not_found	no
L7-1652	恐吓		b79-m2	b7-politics-legal		not_found	no
L7-1653	恐惧		b79-m2	b7-social-emotions		not_found	no
L7-1654	控制		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1655	叩		b79-m2	b7-social-behavior	polite	id_mismatch_no_simp	no
L7-1656	口碑	b79-m4-formal-writing	b79-m2	b7-social-culture		simp_fallback	no
L7-1657	口才	b79-m4-formal-writing	b79-m2	b7-social-virtues		simp_fallback	no
L7-1658	口袋		b79-m2	b7-general-formal		not_found	no
L7-1659	口号		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1660	口径		b79-m2	b7-tech-science		not_found	no
L7-1661	口气		b79-m2	b7-social-behavior		not_found	no
L7-1662	口哨		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1663	口试		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1664	口述		b79-m2	b7-academic-work		not_found	no
L7-1665	口头		b79-m2	b7-academic-logic		not_found	no
L7-1666	口音		b79-m2	b7-social-culture		id_mismatch_no_simp	no
L7-1667	口罩		b79-m2	b7-health-medical		not_found	no
L7-1668	扣		b79-m2	b7-finance-business		not_found	no
L7-1669	枯燥		b79-m2	b7-academic-work		not_found	no
L7-1670	苦恼		b79-m2	b7-social-emotions		not_found	no
L7-1671	库		b79-m2	b7-tech-science		not_found	no
L7-1672	裤子		b79-m2	b7-general-formal		not_found	no
L7-1673	夸奖	b79-m4-formal-writing	b79-m2	b7-social-nuance	polite	simp_fallback	no
L7-1674	夸张		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1675	跨度		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1676	跨越		b79-m2	b7-general-formal		not_found	no
L7-1677	快活		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1678	宽带		b79-m2	b7-tech-science		not_found	no
L7-1679	宽广		b79-m2	b7-nature-geography		not_found	no
L7-1680	宽阔		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1681	宽容		b79-m2	b7-social-virtues	polite	id_mismatch_no_simp	no
L7-1682	款待		b79-m2	b7-social-culture	polite	id_mismatch_no_simp	no
L7-1683	筐		b79-m2	b7-general-formal		not_found	no
L7-1684	框架		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1685	旷工		b79-m2	b7-social-work		not_found	no
L7-1686	矿产		b79-m2	b7-nature-geography		not_found	no
L7-1687	矿石		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1688	况且		b79-m2	b7-academic-logic		not_found	no
L7-1689	亏损		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1690	傀儡		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1691	魁梧		b79-m2	b7-social-behavior		not_found	no
L7-1692	馈赠		b79-m2	b7-social-culture	polite	not_found	no
L7-1693	扩散		b79-m2	b7-tech-science		not_found	no
L7-1694	昆虫		b79-m2	b7-nature-fauna		id_mismatch_no_simp	no
L7-1695	捆		b79-m2	b7-general-formal		not_found	no
L7-1696	困惑		b79-m2	b7-social-emotions		not_found	no
L7-1697	困境		b79-m2	b7-social-nuance		not_found	no
L7-1698	扩充		b79-m2	b7-academic-logic		not_found	no
L7-1699	扩张		b79-m2	b7-politics-society		not_found	no
L7-1700	垃圾桶		b79-m2	b7-general-formal		not_found	no
L7-1701	拉拢		b79-m2	b7-politics-society		not_found	no
L7-1702	喇叭		b79-m2	b7-tech-science		not_found	no
L7-1703	腊月		b79-m2	b7-culture-holidays		id_mismatch_no_simp	no
L7-1704	蜡烛		b79-m2	b7-general-formal		not_found	no
L7-1705	辣		b79-m2	b7-culture-food		not_found	no
L7-1706	来访		b79-m2	b7-social-nuance	polite	id_mismatch_no_simp	no
L7-1707	来历		b79-m2	b7-academic-logic		not_found	no
L7-1708	来临		b79-m2	b7-general-formal		not_found	no
L7-1709	来源		b79-m2	b7-academic-logic		not_found	no
L7-1710	兰花		b79-m2	b7-nature-flora		id_mismatch_no_simp	no
L7-1711	拦截		b79-m2	b7-politics-military		id_mismatch_no_simp	no
L7-1712	栏目		b79-m2	b7-culture-media		id_mismatch_no_simp	no
L7-1713	懒		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1714	滥用		b79-m2	b7-politics-society		not_found	no
L7-1715	篮		b79-m2	b7-culture-sports		not_found	no
L7-1716	篮球		b79-m2	b7-culture-sports		not_found	no
L7-1717	狼		b79-m2	b7-nature-fauna		not_found	no
L7-1718	朗读		b79-m2	b7-academic-work		not_found	no
L7-1719	朗诵		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1720	浪费		b79-m2	b7-finance-business		not_found	no
L7-1721	浪漫		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1722	劳动力		b79-m2	b7-finance-business		not_found	no
L7-1723	劳改		b79-m2	b7-politics-legal		not_found	no
L7-1724	劳苦		b79-m2	b7-social-work		id_mismatch_no_simp	no
L7-1725	劳累		b79-m2	b7-social-work		id_mismatch_no_simp	no
L7-1726	牢固		b79-m2	b7-tech-science		not_found	no
L7-1727	牢记	b79-m4-formal-writing	b79-m2	b7-academic-logic	polite	simp_fallback	no
L7-1728	牢骚		b79-m2	b7-social-nuance		not_found	no
L7-1729	姥姥		b79-m2	b7-social-nuance		not_found	no
L7-1730	乐观		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1731	乐谱		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1732	乐器		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1733	乐意		b79-m2	b7-social-emotions		not_found	no
L7-1734	雷		b79-m2	b7-nature-geography		not_found	no
L7-1735	雷达		b79-m2	b7-tech-science		not_found	no
L7-1736	类别	b79-m4-formal-writing	b79-m2	b7-academic-logic		simp_fallback	no
L7-1737	泪		b79-m2	b7-social-emotions		not_found	no
L7-1738	冷冰冰		b79-m2	b7-social-behavior		not_found	no
L7-1739	冷却		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1740	冷色		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1741	愣		b79-m2	b7-social-behavior		id_mismatch_no_simp	no
L7-1742	离别		b79-m2	b7-social-emotions	polite	not_found	no
L7-1743	离婚		b79-m2	b7-social-culture		not_found	no
L7-1744	离休		b79-m2	b7-social-work		not_found	no
L7-1745	离子		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1746	梨		b79-m2	b7-nature-flora		not_found	no
L7-1747	黎明		b79-m2	b7-nature-geography		not_found	no
L7-1748	礼物		b79-m2	b7-social-culture		id_mismatch_no_simp	no
L7-1749	礼仪		b79-m2	b7-social-culture	polite	not_found	no
L7-1750	礼遇		b79-m2	b7-social-culture	polite	id_mismatch_no_simp	no
L7-1751	里程碑		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1752	理睬		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1753	理发		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1754	理解		b79-m2	b7-social-nuance		not_found	no
L7-1755	理想		b79-m2	b7-social-virtues		id_mismatch_no_simp	no
L7-1756	理论		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1757	理智		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1758	栗子		b79-m2	b7-nature-flora		id_mismatch_no_simp	no
L7-1759	立场		b79-m2	b7-politics-society		not_found	no
L7-1760	立法		b79-m2	b7-politics-legal		id_mismatch_no_simp	no
L7-1761	立即		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1762	立刻		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1763	立体		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1764	立项		b79-m2	b7-finance-business		not_found	no
L7-1765	利益		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1766	利率		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1767	例会		b79-m2	b7-social-work		id_mismatch_no_simp	no
L7-1768	例假		b79-m2	b7-health-medical		id_mismatch_no_simp	no
L7-1769	例外		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1770	连续		b79-m2	b7-academic-logic		not_found	no
L7-1771	联盟		b79-m2	b7-politics-diplomacy		id_mismatch_no_simp	no
L7-1772	联络		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1773	联邦		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1774	联合		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1775	联欢		b79-m2	b7-social-culture		id_mismatch_no_simp	no
L7-1776	联赛		b79-m2	b7-culture-sports		id_mismatch_no_simp	no
L7-1777	联系		b79-m2	b7-academic-logic		not_found	no
L7-1778	廉洁		b79-m2	b7-politics-society	polite	not_found	no
L7-1779	廉价		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1780	怜悯		b79-m2	b7-social-emotions		not_found	no
L7-1781	脸		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1782	练		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1783	恋爱		b79-m2	b7-social-culture		not_found	no
L7-1784	练习		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1785	炼		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1786	链		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1787	亮		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1788	谅解		b79-m2	b7-politics-diplomacy	polite	id_mismatch_no_simp	no
L7-1789	辽阔		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1790	聊天		b79-m2	b7-social-culture		not_found	no
L7-1791	列		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1792	列表		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1793	列车		b79-m2	b7-tech-transport		id_mismatch_no_simp	no
L7-1794	劣质		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1795	猎人		b79-m2	b7-culture-sports		id_mismatch_no_simp	no
L7-1796	裂		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1797	邻居		b79-m2	b7-social-nuance		id_mismatch_no_simp	no
L7-1798	临近	b79-m5-idiomatic-social	b79-m2	b7-general-formal		simp_fallback	no
L7-1799	临时		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1800	凌晨		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1801	灵活		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1802	灵敏		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1803	灵魂		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1804	零件		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1805	零售		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1806	零星		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1807	领		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1808	领带		b79-m2	b7-social-culture		id_mismatch_no_simp	no
L7-1809	领地		b79-m2	b7-politics-geography		not_found	no
L7-1810	领导		b79-m2	b7-social-work	polite	id_mismatch_no_simp	no
L7-1811	领海		b79-m2	b7-politics-geography		not_found	no
L7-1812	领会		b79-m2	b7-academic-logic		not_found	no
L7-1813	领空		b79-m2	b7-politics-geography		not_found	no
L7-1814	领事馆		b79-m2	b7-politics-diplomacy		not_found	no
L7-1815	领土		b79-m2	b7-politics-geography		not_found	no
L7-1816	领悟		b79-m2	b7-academic-logic		not_found	no
L7-1817	领域		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1818	领袖		b79-m2	b7-politics-society		not_found	no
L7-1819	领养		b79-m2	b7-social-culture		not_found	no
L7-1820	溜		b79-m2	b7-general-formal		not_found	no
L7-1821	流程		b79-m2	b7-tech-science		id_mismatch_no_simp	no
L7-1822	流传		b79-m2	b7-culture-heritage		id_mismatch_no_simp	no
L7-1823	流动		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1824	流利		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1825	流露		b79-m2	b7-social-emotions		id_mismatch_no_simp	no
L7-1826	流氓		b79-m2	b7-politics-society		id_mismatch_no_simp	no
L7-1827	流派		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1828	流失		b79-m2	b7-finance-business		not_found	no
L7-1829	流通		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1830	流行		b79-m2	b7-culture-social		id_mismatch_no_simp	no
L7-1831	浏览		b79-m2	b7-tech-science		not_found	no
L7-1832	流量		b79-m2	b7-tech-science		not_found	no
L7-1833	流域		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1834	柳树		b79-m2	b7-nature-flora		id_mismatch_no_simp	no
L7-1835	路径		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1836	路线		b79-m2	b7-tech-transport		id_mismatch_no_simp	no
L7-1837	路标		b79-m2	b7-tech-transport		id_mismatch_no_simp	no
L7-1838	路程		b79-m2	b7-tech-transport		not_found	no
L7-1839	路灯		b79-m2	b7-tech-infrastructure		not_found	no
L7-1840	录取		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1841	录制		b79-m2	b7-tech-science		not_found	no
L7-1842	鹿		b79-m2	b7-nature-fauna		not_found	no
L7-1843	露		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1844	露水		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1845	露天		b79-m2	b7-general-formal		not_found	no
L7-1846	炉		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1847	驴		b79-m2	b7-nature-fauna		not_found	no
L7-1848	旅游业		b79-m2	b7-finance-business		id_mismatch_no_simp	no
L7-1849	履行		b79-m2	b7-politics-legal	polite	not_found	no
L7-1850	律师		b79-m2	b7-politics-legal		id_mismatch_no_simp	no
L7-1851	屡次	b79-m5-idiomatic-social	b79-m2	b7-academic-logic		simp_fallback	no
L7-1852	率		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1853	率领		b79-m2	b7-politics-military		not_found	no
L7-1854	绿化		b79-m2	b7-nature-geography		not_found	no
L7-1855	略		b79-m2	b7-academic-logic		not_found	no
L7-1856	略微		b79-m2	b7-academic-logic		not_found	no
L7-1857	伦理		b79-m2	b7-social-virtues		id_mismatch_no_simp	no
L7-1858	轮		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1859	轮船		b79-m2	b7-tech-transport		id_mismatch_no_simp	no
L7-1860	轮廓		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1861	轮流		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1862	轮胎		b79-m2	b7-tech-transport		not_found	no
L7-1863	论点		b79-m2	b7-academic-logic		not_found	no
L7-1864	论据		b79-m2	b7-academic-logic		not_found	no
L7-1865	论述		b79-m2	b7-academic-logic	polite	not_found	no
L7-1866	论文		b79-m2	b7-academic-work		id_mismatch_no_simp	no
L7-1867	论证		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1868	逻辑		b79-m2	b7-academic-logic		id_mismatch_no_simp	no
L7-1869	锣		b79-m2	b7-culture-arts		id_mismatch_no_simp	no
L7-1870	萝卜		b79-m2	b7-nature-flora		not_found	no
L7-1871	螺丝		b79-m2	b7-tech-science		not_found	no
L7-1872	螺旋		b79-m2	b7-tech-science		not_found	no
L7-1873	裸		b79-m2	b7-general-formal		id_mismatch_no_simp	no
L7-1874	裸露		b79-m2	b7-nature-geography		id_mismatch_no_simp	no
L7-1875	洛阳		b79-m2	b7-culture-heritage		id_mismatch_no_simp	no
L7-1876	落在		b79-m2	b7-general-formal		not_found	no
L7-1877	落后		b79-m2	b7-academic-logic		not_found	no
L7-1878	落后于		b79-m2	b7-academic-logic		not_found	no
